CONTAINER ID,NAME,CPU %,MEM USAGE / LIMIT,MEM %,NET I/O,BLOCK I/O,PIDS
83d0496cd3f3,nms-front-app,0.00%,27.83MiB/31.09GiB,0.09%,28.7kB/10.6kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,146.47%,763.3MiB/31.09GiB,2.40%,39.8MB/40.7MB,298MB/397MB,54
a89bf687d13c,r_agent,1.36%,139.5MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.42%,14.38MiB/31.09GiB,0.05%,114kB/50.3kB,0B/0B,7
5202830792c1,oai-ausf,0.37%,13.37MiB/31.09GiB,0.04%,30.8kB/20.1kB,0B/0B,7
b6700381562a,oai-amf,0.19%,17.01MiB/31.09GiB,0.05%,56.4kB/47.5kB,0B/0B,11
578fdb9b6717,oai-smf,0.18%,15.91MiB/31.09GiB,0.05%,29.1kB/22kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.12%,16.73MiB/31.09GiB,0.05%,214kB/202kB,0B/0B,15
7218321e4e90,oai-udm,0.39%,13.95MiB/31.09GiB,0.04%,43.1kB/33.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,38.21MiB/31.09GiB,0.12%,748kB/363kB,0B/0B,1
ae395bc92632,oai-nrf,0.40%,13.27MiB/31.09GiB,0.04%,32.8kB/14.1kB,0B/0B,7
e915d098e124,mysql,0.41%,402MiB/31.09GiB,1.26%,268kB/668kB,201kB/282MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,8.84MiB/31.09GiB,0.03%,11.8kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.29%,46.88MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,2
83d0496cd3f3,nms-front-app,0.00%,27.83MiB/31.09GiB,0.09%,28.7kB/10.6kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,161.53%,763.3MiB/31.09GiB,2.40%,40MB/40.9MB,298MB/399MB,54
a89bf687d13c,r_agent,0.99%,139.4MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.22%,14.66MiB/31.09GiB,0.05%,114kB/50.3kB,0B/0B,7
5202830792c1,oai-ausf,0.15%,13.68MiB/31.09GiB,0.04%,31.2kB/20.1kB,0B/0B,7
b6700381562a,oai-amf,0.02%,17.19MiB/31.09GiB,0.05%,62.8kB/54kB,0B/0B,11
578fdb9b6717,oai-smf,0.01%,16.18MiB/31.09GiB,0.05%,34.3kB/27.8kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,16.79MiB/31.09GiB,0.05%,247kB/230kB,0B/0B,15
7218321e4e90,oai-udm,0.22%,14.17MiB/31.09GiB,0.04%,43.6kB/33.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,38.22MiB/31.09GiB,0.12%,790kB/383kB,0B/0B,1
ae395bc92632,oai-nrf,0.19%,13.61MiB/31.09GiB,0.04%,34.7kB/14.8kB,0B/0B,7
e915d098e124,mysql,0.16%,402MiB/31.09GiB,1.26%,283kB/704kB,201kB/282MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,9.023MiB/31.09GiB,0.03%,12.2kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.41%,46.73MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.83MiB/31.09GiB,0.09%,28.7kB/10.6kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,146.97%,763.4MiB/31.09GiB,2.40%,40.2MB/41.1MB,298MB/402MB,54
a89bf687d13c,r_agent,0.60%,139.4MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,1.81%,14.89MiB/31.09GiB,0.05%,114kB/50.3kB,0B/0B,7
5202830792c1,oai-ausf,0.14%,13.94MiB/31.09GiB,0.04%,31.2kB/20.1kB,0B/0B,7
b6700381562a,oai-amf,0.00%,17.75MiB/31.09GiB,0.06%,64kB/57.3kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,16.51MiB/31.09GiB,0.05%,34.8kB/28.8kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,17.02MiB/31.09GiB,0.05%,247kB/231kB,0B/0B,15
7218321e4e90,oai-udm,0.13%,14.34MiB/31.09GiB,0.05%,43.6kB/33.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,38.43MiB/31.09GiB,0.12%,833kB/404kB,0B/0B,1
ae395bc92632,oai-nrf,0.16%,14.03MiB/31.09GiB,0.04%,36.3kB/15.6kB,0B/0B,7
e915d098e124,mysql,0.19%,402.2MiB/31.09GiB,1.26%,297kB/741kB,201kB/282MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,9.152MiB/31.09GiB,0.03%,12.2kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.13%,46.78MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.83MiB/31.09GiB,0.09%,28.7kB/10.6kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,132.75%,763.4MiB/31.09GiB,2.40%,40.4MB/41.3MB,298MB/404MB,54
a89bf687d13c,r_agent,0.41%,139.4MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.16%,14.89MiB/31.09GiB,0.05%,114kB/50.3kB,0B/0B,7
5202830792c1,oai-ausf,0.14%,13.94MiB/31.09GiB,0.04%,31.3kB/20.1kB,0B/0B,7
b6700381562a,oai-amf,0.00%,17.59MiB/31.09GiB,0.06%,64.7kB/59kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,16.46MiB/31.09GiB,0.05%,34.8kB/28.8kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,17.02MiB/31.09GiB,0.05%,247kB/231kB,0B/0B,15
7218321e4e90,oai-udm,0.14%,14.34MiB/31.09GiB,0.05%,43.6kB/33.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,38.32MiB/31.09GiB,0.12%,874kB/423kB,0B/0B,1
ae395bc92632,oai-nrf,0.20%,14.03MiB/31.09GiB,0.04%,36.3kB/15.6kB,0B/0B,7
e915d098e124,mysql,0.14%,402.2MiB/31.09GiB,1.26%,312kB/777kB,201kB/282MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,9.152MiB/31.09GiB,0.03%,12.2kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.23%,46.97MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.83MiB/31.09GiB,0.09%,28.7kB/10.6kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,142.20%,763.4MiB/31.09GiB,2.40%,40.6MB/41.5MB,298MB/405MB,54
a89bf687d13c,r_agent,0.56%,139.7MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.15%,15.05MiB/31.09GiB,0.05%,114kB/50.3kB,0B/0B,7
5202830792c1,oai-ausf,0.15%,14.08MiB/31.09GiB,0.04%,31.3kB/20.1kB,0B/0B,7
b6700381562a,oai-amf,0.00%,17.85MiB/31.09GiB,0.06%,65.9kB/62.3kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,16.71MiB/31.09GiB,0.05%,35.3kB/29.9kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,17.29MiB/31.09GiB,0.05%,248kB/232kB,0B/0B,15
7218321e4e90,oai-udm,0.18%,14.45MiB/31.09GiB,0.05%,43.6kB/33.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,38.32MiB/31.09GiB,0.12%,916kB/443kB,0B/0B,1
ae395bc92632,oai-nrf,0.15%,14.18MiB/31.09GiB,0.04%,37.8kB/16.3kB,0B/0B,7
e915d098e124,mysql,0.20%,402.3MiB/31.09GiB,1.26%,326kB/814kB,201kB/282MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,9.371MiB/31.09GiB,0.03%,12.2kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.23%,47.41MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.83MiB/31.09GiB,0.09%,28.7kB/10.6kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,146.66%,763.4MiB/31.09GiB,2.40%,40.8MB/41.7MB,298MB/407MB,54
a89bf687d13c,r_agent,0.60%,139.4MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.17%,15.41MiB/31.09GiB,0.05%,114kB/50.3kB,0B/0B,7
5202830792c1,oai-ausf,0.16%,14.19MiB/31.09GiB,0.04%,31.3kB/20.1kB,0B/0B,7
b6700381562a,oai-amf,0.00%,18.06MiB/31.09GiB,0.06%,66.5kB/64kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,16.77MiB/31.09GiB,0.05%,35.7kB/30.9kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,17.51MiB/31.09GiB,0.06%,248kB/233kB,0B/0B,15
7218321e4e90,oai-udm,0.17%,14.52MiB/31.09GiB,0.05%,43.6kB/33.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,38.33MiB/31.09GiB,0.12%,957kB/462kB,0B/0B,1
ae395bc92632,oai-nrf,0.15%,14.49MiB/31.09GiB,0.05%,39.4kB/17.1kB,0B/0B,7
e915d098e124,mysql,0.17%,402.3MiB/31.09GiB,1.26%,340kB/850kB,201kB/282MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,9.527MiB/31.09GiB,0.03%,12.2kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.46%,47.5MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.83MiB/31.09GiB,0.09%,28.7kB/10.6kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,153.85%,763.4MiB/31.09GiB,2.40%,40.9MB/41.9MB,298MB/408MB,54
a89bf687d13c,r_agent,0.55%,139.4MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,1.81%,15.45MiB/31.09GiB,0.05%,114kB/50.3kB,0B/0B,7
5202830792c1,oai-ausf,0.18%,14.21MiB/31.09GiB,0.04%,31.3kB/20.1kB,0B/0B,7
b6700381562a,oai-amf,0.00%,18.19MiB/31.09GiB,0.06%,67.8kB/67.3kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,17MiB/31.09GiB,0.05%,36.1kB/31.9kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,17.58MiB/31.09GiB,0.06%,249kB/233kB,0B/0B,15
7218321e4e90,oai-udm,0.19%,14.72MiB/31.09GiB,0.05%,43.6kB/33.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,38.5MiB/31.09GiB,0.12%,1e+03kB/484kB,0B/0B,1
ae395bc92632,oai-nrf,0.16%,14.69MiB/31.09GiB,0.05%,41kB/17.8kB,0B/0B,7
e915d098e124,mysql,0.17%,402.4MiB/31.09GiB,1.26%,354kB/887kB,201kB/282MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,9.672MiB/31.09GiB,0.03%,12.2kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.29%,47.05MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.83MiB/31.09GiB,0.09%,28.7kB/10.6kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,142.35%,763.4MiB/31.09GiB,2.40%,41.1MB/42.1MB,298MB/410MB,54
a89bf687d13c,r_agent,0.35%,139.5MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.17%,15.45MiB/31.09GiB,0.05%,114kB/50.3kB,0B/0B,7
5202830792c1,oai-ausf,0.18%,14.21MiB/31.09GiB,0.04%,31.3kB/20.1kB,0B/0B,7
b6700381562a,oai-amf,0.00%,18.19MiB/31.09GiB,0.06%,68.4kB/68.9kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,16.97MiB/31.09GiB,0.05%,36.1kB/31.9kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,17.58MiB/31.09GiB,0.06%,249kB/233kB,0B/0B,15
7218321e4e90,oai-udm,0.15%,14.72MiB/31.09GiB,0.05%,43.6kB/33.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,38.5MiB/31.09GiB,0.12%,1.04MB/503kB,0B/0B,1
ae395bc92632,oai-nrf,0.19%,14.69MiB/31.09GiB,0.05%,41kB/17.8kB,0B/0B,7
e915d098e124,mysql,0.22%,402.4MiB/31.09GiB,1.26%,369kB/923kB,201kB/282MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,9.672MiB/31.09GiB,0.03%,12.2kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.20%,47.14MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.83MiB/31.09GiB,0.09%,28.7kB/10.6kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,149.90%,763.4MiB/31.09GiB,2.40%,41.3MB/42.3MB,298MB/411MB,54
a89bf687d13c,r_agent,0.55%,139.5MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.15%,15.59MiB/31.09GiB,0.05%,114kB/50.3kB,0B/0B,7
5202830792c1,oai-ausf,0.13%,14.44MiB/31.09GiB,0.05%,31.3kB/20.1kB,0B/0B,7
b6700381562a,oai-amf,0.00%,18.36MiB/31.09GiB,0.06%,69.6kB/72.3kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,17.09MiB/31.09GiB,0.05%,36.6kB/33kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,17.65MiB/31.09GiB,0.06%,249kB/234kB,0B/0B,15
7218321e4e90,oai-udm,0.16%,14.95MiB/31.09GiB,0.05%,43.6kB/33.3kB,0B/0B,7
125fb38de96f,cn-agent,0.27%,38.74MiB/31.09GiB,0.12%,1.09MB/527kB,0B/0B,1
ae395bc92632,oai-nrf,0.22%,14.93MiB/31.09GiB,0.05%,42.6kB/18.5kB,0B/0B,7
e915d098e124,mysql,0.35%,402.6MiB/31.09GiB,1.26%,386kB/969kB,201kB/282MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,9.973MiB/31.09GiB,0.03%,12.2kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.62%,46.92MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.83MiB/31.09GiB,0.09%,29.2kB/10.6kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,145.95%,763.5MiB/31.09GiB,2.40%,41.5MB/42.5MB,298MB/414MB,54
a89bf687d13c,r_agent,0.61%,139.5MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.15%,15.73MiB/31.09GiB,0.05%,114kB/50.3kB,0B/0B,7
5202830792c1,oai-ausf,0.13%,14.77MiB/31.09GiB,0.05%,31.3kB/20.1kB,0B/0B,7
b6700381562a,oai-amf,0.00%,18.65MiB/31.09GiB,0.06%,70.3kB/73.9kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,17.21MiB/31.09GiB,0.05%,37kB/34kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,17.77MiB/31.09GiB,0.06%,251kB/235kB,0B/0B,15
7218321e4e90,oai-udm,0.13%,15.07MiB/31.09GiB,0.05%,43.6kB/33.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,38.51MiB/31.09GiB,0.12%,1.12MB/542kB,0B/0B,1
ae395bc92632,oai-nrf,0.13%,15.04MiB/31.09GiB,0.05%,44.1kB/19.3kB,0B/0B,7
e915d098e124,mysql,0.15%,402.6MiB/31.09GiB,1.26%,397kB/996kB,201kB/282MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,10.16MiB/31.09GiB,0.03%,12.2kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.26%,47.2MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.83MiB/31.09GiB,0.09%,29.2kB/10.6kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,157.51%,763.6MiB/31.09GiB,2.40%,41.7MB/42.7MB,298MB/415MB,54
a89bf687d13c,r_agent,0.66%,139.5MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,2.37%,15.83MiB/31.09GiB,0.05%,114kB/50.3kB,0B/0B,7
5202830792c1,oai-ausf,0.14%,14.96MiB/31.09GiB,0.05%,31.3kB/20.1kB,0B/0B,7
b6700381562a,oai-amf,0.00%,18.82MiB/31.09GiB,0.06%,71.5kB/77.3kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,17.3MiB/31.09GiB,0.05%,37.4kB/35kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,18.07MiB/31.09GiB,0.06%,252kB/236kB,0B/0B,15
7218321e4e90,oai-udm,0.14%,15.12MiB/31.09GiB,0.05%,43.6kB/33.3kB,0B/0B,7
125fb38de96f,cn-agent,0.39%,38.86MiB/31.09GiB,0.12%,1.18MB/568kB,0B/0B,1
ae395bc92632,oai-nrf,0.22%,15.11MiB/31.09GiB,0.05%,45.7kB/20kB,0B/0B,7
e915d098e124,mysql,0.45%,402.8MiB/31.09GiB,1.27%,415kB/1.04MB,201kB/282MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,10.26MiB/31.09GiB,0.03%,12.2kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.37%,47.04MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.83MiB/31.09GiB,0.09%,29.2kB/10.6kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,159.78%,763.5MiB/31.09GiB,2.40%,41.9MB/42.9MB,298MB/417MB,54
a89bf687d13c,r_agent,0.55%,139.8MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
